Datum von;Datum bis;Generation_DE Block D [MW] Berechnete Auflösungen;Generation_DE Block C [MW] Berechnete Auflösungen;Generation_DE Block B [MW] Berechnete Auflösungen;Generation_DE Block A [MW] Berechnete Auflösungen
06.05.2025 15:15;06.05.2025 15:30;0,000;0,000;0,000;0,000
06.05.2025 15:30;06.05.2025 15:45;0,000;0,000;0,000;0,000
06.05.2025 15:45;06.05.2025 16:00;0,000;0,000;0,000;0,000
06.05.2025 16:00;06.05.2025 16:15;0,000;0,000;0,000;0,000
06.05.2025 16:15;06.05.2025 16:30;0,000;0,000;0,000;0,000
06.05.2025 16:30;06.05.2025 16:45;0,000;0,000;0,000;0,000
06.05.2025 16:45;06.05.2025 17:00;0,000;0,000;0,000;0,000
06.05.2025 17:00;06.05.2025 17:15;0,000;0,000;0,000;0,250
06.05.2025 17:15;06.05.2025 17:30;0,000;0,000;0,000;0,250
06.05.2025 17:30;06.05.2025 17:45;0,000;0,000;0,000;0,250
06.05.2025 17:45;06.05.2025 18:00;0,000;0,000;0,000;0,250
06.05.2025 18:00;06.05.2025 18:15;31,500;33,000;47,500;42,000
06.05.2025 18:15;06.05.2025 18:30;31,500;33,000;47,500;42,000
06.05.2025 18:30;06.05.2025 18:45;31,500;33,000;47,500;42,000
06.05.2025 18:45;06.05.2025 19:00;31,500;33,000;47,500;42,000
06.05.2025 19:00;06.05.2025 19:15;57,000;64,750;65,000;57,000
06.05.2025 19:15;06.05.2025 19:30;57,000;64,750;65,000;57,000
06.05.2025 19:30;06.05.2025 19:45;57,000;64,750;65,000;57,000
06.05.2025 19:45;06.05.2025 20:00;57,000;64,750;65,000;57,000
06.05.2025 20:00;06.05.2025 20:15;70,500;64,250;64,250;70,750
06.05.2025 20:15;06.05.2025 20:30;70,500;64,250;64,250;70,750
06.05.2025 20:30;06.05.2025 20:45;70,500;64,250;64,250;70,750
06.05.2025 20:45;06.05.2025 21:00;70,500;64,250;64,250;70,750
06.05.2025 21:00;06.05.2025 21:15;65,750;64,000;64,000;66,000
06.05.2025 21:15;06.05.2025 21:30;65,750;64,000;64,000;66,000
06.05.2025 21:30;06.05.2025 21:45;65,750;64,000;64,000;66,000
06.05.2025 21:45;06.05.2025 22:00;65,750;64,000;64,000;66,000
06.05.2025 22:00;06.05.2025 22:15;49,250;61,000;61,000;62,000
06.05.2025 22:15;06.05.2025 22:30;49,250;61,000;61,000;62,000
06.05.2025 22:30;06.05.2025 22:45;49,250;61,000;61,000;62,000
06.05.2025 22:45;06.05.2025 23:00;49,250;61,000;61,000;62,000
06.05.2025 23:00;06.05.2025 23:15;0,000;0,000;13,000;27,250
06.05.2025 23:15;06.05.2025 23:30;0,000;0,000;13,000;27,250
06.05.2025 23:30;06.05.2025 23:45;0,000;0,000;13,000;27,250
06.05.2025 23:45;07.05.2025 00:00;0,000;0,000;13,000;27,250
07.05.2025 00:00;07.05.2025 00:15;0,000;0,000;0,000;32,750
07.05.2025 00:15;07.05.2025 00:30;0,000;0,000;0,000;32,750
07.05.2025 00:30;07.05.2025 00:45;0,000;0,000;0,000;32,750
07.05.2025 00:45;07.05.2025 01:00;0,000;0,000;0,000;32,750
07.05.2025 01:00;07.05.2025 01:15;0,000;0,000;0,000;22,500
07.05.2025 01:15;07.05.2025 01:30;0,000;0,000;0,000;22,500
07.05.2025 01:30;07.05.2025 01:45;0,000;0,000;0,000;22,500
07.05.2025 01:45;07.05.2025 02:00;0,000;0,000;0,000;22,500
07.05.2025 02:00;07.05.2025 02:15;0,000;0,000;0,000;11,000
07.05.2025 02:15;07.05.2025 02:30;0,000;0,000;0,000;11,000
07.05.2025 02:30;07.05.2025 02:45;0,000;0,000;0,000;11,000
07.05.2025 02:45;07.05.2025 03:00;0,000;0,000;0,000;11,000
07.05.2025 03:00;07.05.2025 03:15;0,000;0,000;0,000;18,250
07.05.2025 03:15;07.05.2025 03:30;0,000;0,000;0,000;18,250
07.05.2025 03:30;07.05.2025 03:45;0,000;0,000;0,000;18,250
07.05.2025 03:45;07.05.2025 04:00;0,000;0,000;0,000;18,250
07.05.2025 04:00;07.05.2025 04:15;0,000;0,000;0,000;15,750
07.05.2025 04:15;07.05.2025 04:30;0,000;0,000;0,000;15,750
07.05.2025 04:30;07.05.2025 04:45;0,000;0,000;0,000;15,750
07.05.2025 04:45;07.05.2025 05:00;0,000;0,000;0,000;15,750
07.05.2025 05:00;07.05.2025 05:15;0,000;0,250;14,250;36,500
07.05.2025 05:15;07.05.2025 05:30;0,000;0,250;14,250;36,500
07.05.2025 05:30;07.05.2025 05:45;0,000;0,250;14,250;36,500
07.05.2025 05:45;07.05.2025 06:00;0,000;0,250;14,250;36,500
07.05.2025 06:00;07.05.2025 06:15;52,750;58,750;59,000;57,250
07.05.2025 06:15;07.05.2025 06:30;52,750;58,750;59,000;57,250
07.05.2025 06:30;07.05.2025 06:45;52,750;58,750;59,000;57,250
07.05.2025 06:45;07.05.2025 07:00;52,750;58,750;59,000;57,250
07.05.2025 07:00;07.05.2025 07:15;55,250;56,500;56,500;55,250
07.05.2025 07:15;07.05.2025 07:30;55,250;56,500;56,500;55,250
07.05.2025 07:30;07.05.2025 07:45;55,250;56,500;56,500;55,250
07.05.2025 07:45;07.05.2025 08:00;55,250;56,500;56,500;55,250
07.05.2025 08:00;07.05.2025 08:15;47,250;55,750;47,250;51,750
07.05.2025 08:15;07.05.2025 08:30;47,250;55,750;47,250;51,750
07.05.2025 08:30;07.05.2025 08:45;47,250;55,750;47,250;51,750
07.05.2025 08:45;07.05.2025 09:00;47,250;55,750;47,250;51,750
07.05.2025 09:00;07.05.2025 09:15;0,000;0,000;0,000;0,250
07.05.2025 09:15;07.05.2025 09:30;0,000;0,000;0,000;0,250
07.05.2025 09:30;07.05.2025 09:45;0,000;0,000;0,000;0,250
07.05.2025 09:45;07.05.2025 10:00;0,000;0,000;0,000;0,250
07.05.2025 10:00;07.05.2025 10:15;0,000;0,000;0,000;0,000
07.05.2025 10:15;07.05.2025 10:30;0,000;0,000;0,000;0,000
07.05.2025 10:30;07.05.2025 10:45;0,000;0,000;0,000;0,000
07.05.2025 10:45;07.05.2025 11:00;0,000;0,000;0,000;0,000
07.05.2025 11:00;07.05.2025 11:15;0,000;0,000;0,000;0,000
07.05.2025 11:15;07.05.2025 11:30;0,000;0,000;0,000;0,000
07.05.2025 11:30;07.05.2025 11:45;0,000;0,000;0,000;0,000
07.05.2025 11:45;07.05.2025 12:00;0,000;0,000;0,000;0,000
07.05.2025 12:00;07.05.2025 12:15;0,000;0,000;0,000;0,000
07.05.2025 12:15;07.05.2025 12:30;0,000;0,000;0,000;0,000
07.05.2025 12:30;07.05.2025 12:45;0,000;0,000;0,000;0,000
07.05.2025 12:45;07.05.2025 13:00;0,000;0,000;0,000;0,000
07.05.2025 13:00;07.05.2025 13:15;0,000;0,000;0,000;0,000
07.05.2025 13:15;07.05.2025 13:30;0,000;0,000;0,000;0,000
07.05.2025 13:30;07.05.2025 13:45;0,000;0,000;0,000;0,000
07.05.2025 13:45;07.05.2025 14:00;0,000;0,000;0,000;0,000
07.05.2025 14:00;07.05.2025 14:15;0,000;0,000;0,000;0,000
07.05.2025 14:15;07.05.2025 14:30;0,000;0,000;0,000;0,000
07.05.2025 14:30;07.05.2025 14:45;0,000;0,000;0,000;0,000
07.05.2025 14:45;07.05.2025 15:00;0,000;0,000;0,000;0,000
07.05.2025 15:00;07.05.2025 15:15;0,000;0,000;0,000;0,000
07.05.2025 15:15;07.05.2025 15:30;0,000;0,000;0,000;0,000
07.05.2025 15:30;07.05.2025 15:45;0,000;0,000;0,000;0,000
07.05.2025 15:45;07.05.2025 16:00;0,000;0,000;0,000;0,000
07.05.2025 16:00;07.05.2025 16:15;0,000;0,000;0,000;0,000
07.05.2025 16:15;07.05.2025 16:30;0,000;0,000;0,000;0,000
07.05.2025 16:30;07.05.2025 16:45;0,000;0,000;0,000;0,000
07.05.2025 16:45;07.05.2025 17:00;0,000;0,000;0,000;0,000
07.05.2025 17:00;07.05.2025 17:15;0,000;0,000;0,000;0,000
07.05.2025 17:15;07.05.2025 17:30;0,000;0,000;0,000;0,000
07.05.2025 17:30;07.05.2025 17:45;0,000;0,000;0,000;0,000
07.05.2025 17:45;07.05.2025 18:00;0,000;0,000;0,000;0,000
07.05.2025 18:00;07.05.2025 18:15;31,500;33,500;32,250;40,750
07.05.2025 18:15;07.05.2025 18:30;31,500;33,500;32,250;40,750
07.05.2025 18:30;07.05.2025 18:45;31,500;33,500;32,250;40,750
07.05.2025 18:45;07.05.2025 19:00;31,500;33,500;32,250;40,750
07.05.2025 19:00;07.05.2025 19:15;64,750;66,250;66,500;64,750
07.05.2025 19:15;07.05.2025 19:30;64,750;66,250;66,500;64,750
07.05.2025 19:30;07.05.2025 19:45;64,750;66,250;66,500;64,750
07.05.2025 19:45;07.05.2025 20:00;64,750;66,250;66,500;64,750
07.05.2025 20:00;07.05.2025 20:15;51,750;57,750;57,750;52,000
07.05.2025 20:15;07.05.2025 20:30;51,750;57,750;57,750;52,000
07.05.2025 20:30;07.05.2025 20:45;51,750;57,750;57,750;52,000
07.05.2025 20:45;07.05.2025 21:00;51,750;57,750;57,750;52,000
07.05.2025 21:00;07.05.2025 21:15;46,750;57,000;57,000;47,000
07.05.2025 21:15;07.05.2025 21:30;46,750;57,000;57,000;47,000
07.05.2025 21:30;07.05.2025 21:45;46,750;57,000;57,000;47,000
07.05.2025 21:45;07.05.2025 22:00;46,750;57,000;57,000;47,000
07.05.2025 22:00;07.05.2025 22:15;25,500;29,750;41,000;39,500
07.05.2025 22:15;07.05.2025 22:30;25,500;29,750;41,000;39,500
07.05.2025 22:30;07.05.2025 22:45;25,500;29,750;41,000;39,500
07.05.2025 22:45;07.05.2025 23:00;25,500;29,750;41,000;39,500
07.05.2025 23:00;07.05.2025 23:15;0,000;0,000;0,000;19,250
07.05.2025 23:15;07.05.2025 23:30;0,000;0,000;0,000;19,250
07.05.2025 23:30;07.05.2025 23:45;0,000;0,000;0,000;19,250
07.05.2025 23:45;08.05.2025 00:00;0,000;0,000;0,000;19,250
08.05.2025 00:00;08.05.2025 00:15;0,000;0,000;0,000;27,000
08.05.2025 00:15;08.05.2025 00:30;0,000;0,000;0,000;27,000
08.05.2025 00:30;08.05.2025 00:45;0,000;0,000;0,000;27,000
08.05.2025 00:45;08.05.2025 01:00;0,000;0,000;0,000;27,000
08.05.2025 01:00;08.05.2025 01:15;0,000;0,000;0,000;41,000
08.05.2025 01:15;08.05.2025 01:30;0,000;0,000;0,000;41,000
08.05.2025 01:30;08.05.2025 01:45;0,000;0,000;0,000;41,000
08.05.2025 01:45;08.05.2025 02:00;0,000;0,000;0,000;41,000
08.05.2025 02:00;08.05.2025 02:15;0,000;0,000;0,000;9,750
08.05.2025 02:15;08.05.2025 02:30;0,000;0,000;0,000;9,750
08.05.2025 02:30;08.05.2025 02:45;0,000;0,000;0,000;9,750
08.05.2025 02:45;08.05.2025 03:00;0,000;0,000;0,000;9,750
08.05.2025 03:00;08.05.2025 03:15;0,000;0,000;0,000;9,750
08.05.2025 03:15;08.05.2025 03:30;0,000;0,000;0,000;9,750
08.05.2025 03:30;08.05.2025 03:45;0,000;0,000;0,000;9,750
08.05.2025 03:45;08.05.2025 04:00;0,000;0,000;0,000;9,750
08.05.2025 04:00;08.05.2025 04:15;0,000;0,000;0,000;35,500
08.05.2025 04:15;08.05.2025 04:30;0,000;0,000;0,000;35,500
08.05.2025 04:30;08.05.2025 04:45;0,000;0,000;0,000;35,500
08.05.2025 04:45;08.05.2025 05:00;0,000;0,000;0,000;35,500
08.05.2025 05:00;08.05.2025 05:15;0,250;0,000;0,000;32,750
08.05.2025 05:15;08.05.2025 05:30;0,250;0,000;0,000;32,750
08.05.2025 05:30;08.05.2025 05:45;0,250;0,000;0,000;32,750
08.05.2025 05:45;08.05.2025 06:00;0,250;0,000;0,000;32,750
08.05.2025 06:00;08.05.2025 06:15;66,500;65,500;65,500;66,500
08.05.2025 06:15;08.05.2025 06:30;66,500;65,500;65,500;66,500
08.05.2025 06:30;08.05.2025 06:45;66,500;65,500;65,500;66,500
08.05.2025 06:45;08.05.2025 07:00;66,500;65,500;65,500;66,500
08.05.2025 07:00;08.05.2025 07:15;60,250;60,500;60,500;60,250
08.05.2025 07:15;08.05.2025 07:30;60,250;60,500;60,500;60,250
08.05.2025 07:30;08.05.2025 07:45;60,250;60,500;60,500;60,250
08.05.2025 07:45;08.05.2025 08:00;60,250;60,500;60,500;60,250
08.05.2025 08:00;08.05.2025 08:15;39,750;30,750;41,750;46,500
08.05.2025 08:15;08.05.2025 08:30;39,750;30,750;41,750;46,500
08.05.2025 08:30;08.05.2025 08:45;39,750;30,750;41,750;46,500
08.05.2025 08:45;08.05.2025 09:00;39,750;30,750;41,750;46,500
08.05.2025 09:00;08.05.2025 09:15;0,000;0,000;0,000;11,250
08.05.2025 09:15;08.05.2025 09:30;0,000;0,000;0,000;11,250
08.05.2025 09:30;08.05.2025 09:45;0,000;0,000;0,000;11,250
08.05.2025 09:45;08.05.2025 10:00;0,000;0,000;0,000;11,250
08.05.2025 10:00;08.05.2025 10:15;0,000;0,000;0,000;0,000
08.05.2025 10:15;08.05.2025 10:30;0,000;0,000;0,000;0,000
08.05.2025 10:30;08.05.2025 10:45;0,000;0,000;0,000;0,000
08.05.2025 10:45;08.05.2025 11:00;0,000;0,000;0,000;0,000
08.05.2025 11:00;08.05.2025 11:15;0,000;0,000;0,000;0,000
08.05.2025 11:15;08.05.2025 11:30;0,000;0,000;0,000;0,000
08.05.2025 11:30;08.05.2025 11:45;0,000;0,000;0,000;0,000
08.05.2025 11:45;08.05.2025 12:00;0,000;0,000;0,000;0,000
08.05.2025 12:00;08.05.2025 12:15;0,000;0,000;0,000;0,000
08.05.2025 12:15;08.05.2025 12:30;0,000;0,000;0,000;0,000
08.05.2025 12:30;08.05.2025 12:45;0,000;0,000;0,000;0,000
08.05.2025 12:45;08.05.2025 13:00;0,000;0,000;0,000;0,000
08.05.2025 13:00;08.05.2025 13:15;0,000;0,000;0,000;0,000
08.05.2025 13:15;08.05.2025 13:30;0,000;0,000;0,000;0,000
08.05.2025 13:30;08.05.2025 13:45;0,000;0,000;0,000;0,000
08.05.2025 13:45;08.05.2025 14:00;0,000;0,000;0,000;0,000
08.05.2025 14:00;08.05.2025 14:15;0,000;0,000;0,000;0,000
08.05.2025 14:15;08.05.2025 14:30;0,000;0,000;0,000;0,000
08.05.2025 14:30;08.05.2025 14:45;0,000;0,000;0,000;0,000
08.05.2025 14:45;08.05.2025 15:00;0,000;0,000;0,000;0,000
08.05.2025 15:00;08.05.2025 15:15;0,000;0,000;0,000;0,000
08.05.2025 15:15;08.05.2025 15:30;0,000;0,000;0,000;0,000
08.05.2025 15:30;08.05.2025 15:45;0,000;0,000;0,000;0,000
08.05.2025 15:45;08.05.2025 16:00;0,000;0,000;0,000;0,000
08.05.2025 16:00;08.05.2025 16:15;0,000;0,000;0,000;0,000
08.05.2025 16:15;08.05.2025 16:30;0,000;0,000;0,000;0,000
08.05.2025 16:30;08.05.2025 16:45;0,000;0,000;0,000;0,000
08.05.2025 16:45;08.05.2025 17:00;0,000;0,000;0,000;0,000
08.05.2025 17:00;08.05.2025 17:15;0,000;0,000;18,000;18,500
08.05.2025 17:15;08.05.2025 17:30;0,000;0,000;18,000;18,500
08.05.2025 17:30;08.05.2025 17:45;0,000;0,000;18,000;18,500
08.05.2025 17:45;08.05.2025 18:00;0,000;0,000;18,000;18,500
08.05.2025 18:00;08.05.2025 18:15;18,250;28,250;37,250;30,500
08.05.2025 18:15;08.05.2025 18:30;18,250;28,250;37,250;30,500
08.05.2025 18:30;08.05.2025 18:45;18,250;28,250;37,250;30,500
08.05.2025 18:45;08.05.2025 19:00;18,250;28,250;37,250;30,500
08.05.2025 19:00;08.05.2025 19:15;72,750;69,000;69,250;72,250
08.05.2025 19:15;08.05.2025 19:30;72,750;69,000;69,250;72,250
08.05.2025 19:30;08.05.2025 19:45;72,750;69,000;69,250;72,250
08.05.2025 19:45;08.05.2025 20:00;72,750;69,000;69,250;72,250
08.05.2025 20:00;08.05.2025 20:15;61,750;62,500;62,250;61,750
08.05.2025 20:15;08.05.2025 20:30;61,750;62,500;62,250;61,750
08.05.2025 20:30;08.05.2025 20:45;61,750;62,500;62,250;61,750
08.05.2025 20:45;08.05.2025 21:00;61,750;62,500;62,250;61,750
08.05.2025 21:00;08.05.2025 21:15;59,500;62,250;62,250;59,500
08.05.2025 21:15;08.05.2025 21:30;59,500;62,250;62,250;59,500
08.05.2025 21:30;08.05.2025 21:45;59,500;62,250;62,250;59,500
08.05.2025 21:45;08.05.2025 22:00;59,500;62,250;62,250;59,500
08.05.2025 22:00;08.05.2025 22:15;49,750;56,750;56,750;51,500
08.05.2025 22:15;08.05.2025 22:30;49,750;56,750;56,750;51,500
08.05.2025 22:30;08.05.2025 22:45;49,750;56,750;56,750;51,500
08.05.2025 22:45;08.05.2025 23:00;49,750;56,750;56,750;51,500
08.05.2025 23:00;08.05.2025 23:15;0,000;14,750;27,250;40,750
08.05.2025 23:15;08.05.2025 23:30;0,000;14,750;27,250;40,750
08.05.2025 23:30;08.05.2025 23:45;0,000;14,750;27,250;40,750
08.05.2025 23:45;09.05.2025 00:00;0,000;14,750;27,250;40,750
09.05.2025 00:00;09.05.2025 00:15;0,000;0,000;0,000;22,250
09.05.2025 00:15;09.05.2025 00:30;0,000;0,000;0,000;22,250
09.05.2025 00:30;09.05.2025 00:45;0,000;0,000;0,000;22,250
09.05.2025 00:45;09.05.2025 01:00;0,000;0,000;0,000;22,250
09.05.2025 01:00;09.05.2025 01:15;0,000;0,000;0,000;26,500
09.05.2025 01:15;09.05.2025 01:30;0,000;0,000;0,000;26,500
09.05.2025 01:30;09.05.2025 01:45;0,000;0,000;0,000;26,500
09.05.2025 01:45;09.05.2025 02:00;0,000;0,000;0,000;26,500
09.05.2025 02:00;09.05.2025 02:15;0,000;0,000;0,000;16,500
09.05.2025 02:15;09.05.2025 02:30;0,000;0,000;0,000;16,500
09.05.2025 02:30;09.05.2025 02:45;0,000;0,000;0,000;16,500
09.05.2025 02:45;09.05.2025 03:00;0,000;0,000;0,000;16,500
09.05.2025 03:00;09.05.2025 03:15;0,000;0,000;0,000;13,500
09.05.2025 03:15;09.05.2025 03:30;0,000;0,000;0,000;13,500
09.05.2025 03:30;09.05.2025 03:45;0,000;0,000;0,000;13,500
09.05.2025 03:45;09.05.2025 04:00;0,000;0,000;0,000;13,500
09.05.2025 04:00;09.05.2025 04:15;0,000;0,000;0,000;23,750
09.05.2025 04:15;09.05.2025 04:30;0,000;0,000;0,000;23,750
09.05.2025 04:30;09.05.2025 04:45;0,000;0,000;0,000;23,750
09.05.2025 04:45;09.05.2025 05:00;0,000;0,000;0,000;23,750
09.05.2025 05:00;09.05.2025 05:15;0,000;0,000;0,000;36,250
09.05.2025 05:15;09.05.2025 05:30;0,000;0,000;0,000;36,250
09.05.2025 05:30;09.05.2025 05:45;0,000;0,000;0,000;36,250
09.05.2025 05:45;09.05.2025 06:00;0,000;0,000;0,000;36,250
09.05.2025 06:00;09.05.2025 06:15;41,250;31,250;47,750;52,500
09.05.2025 06:15;09.05.2025 06:30;41,250;31,250;47,750;52,500
09.05.2025 06:30;09.05.2025 06:45;41,250;31,250;47,750;52,500
09.05.2025 06:45;09.05.2025 07:00;41,250;31,250;47,750;52,500
09.05.2025 07:00;09.05.2025 07:15;37,000;29,250;41,250;45,250
09.05.2025 07:15;09.05.2025 07:30;37,000;29,250;41,250;45,250
09.05.2025 07:30;09.05.2025 07:45;37,000;29,250;41,250;45,250
09.05.2025 07:45;09.05.2025 08:00;37,000;29,250;41,250;45,250
09.05.2025 08:00;09.05.2025 08:15;11,500;13,250;14,750;27,250
09.05.2025 08:15;09.05.2025 08:30;11,500;13,250;14,750;27,250
09.05.2025 08:30;09.05.2025 08:45;11,500;13,250;14,750;27,250
09.05.2025 08:45;09.05.2025 09:00;11,500;13,250;14,750;27,250
09.05.2025 09:00;09.05.2025 09:15;0,000;0,000;0,000;11,000
09.05.2025 09:15;09.05.2025 09:30;0,000;0,000;0,000;11,000
09.05.2025 09:30;09.05.2025 09:45;0,000;0,000;0,000;11,000
09.05.2025 09:45;09.05.2025 10:00;0,000;0,000;0,000;11,000
09.05.2025 10:00;09.05.2025 10:15;0,000;0,000;0,000;0,000
09.05.2025 10:15;09.05.2025 10:30;0,000;0,000;0,000;0,000
09.05.2025 10:30;09.05.2025 10:45;0,000;0,000;0,000;0,000
09.05.2025 10:45;09.05.2025 11:00;0,000;0,000;0,000;0,000
09.05.2025 11:00;09.05.2025 11:15;0,000;0,000;0,000;0,000
09.05.2025 11:15;09.05.2025 11:30;0,000;0,000;0,000;0,000
09.05.2025 11:30;09.05.2025 11:45;0,000;0,000;0,000;0,000
09.05.2025 11:45;09.05.2025 12:00;0,000;0,000;0,000;0,000
09.05.2025 12:00;09.05.2025 12:15;0,000;0,000;0,000;0,000
09.05.2025 12:15;09.05.2025 12:30;0,000;0,000;0,000;0,000
09.05.2025 12:30;09.05.2025 12:45;0,000;0,000;0,000;0,000
09.05.2025 12:45;09.05.2025 13:00;0,000;0,000;0,000;0,000
09.05.2025 13:00;09.05.2025 13:15;0,000;0,000;0,000;0,000
09.05.2025 13:15;09.05.2025 13:30;0,000;0,000;0,000;0,000
09.05.2025 13:30;09.05.2025 13:45;0,000;0,000;0,000;0,000
09.05.2025 13:45;09.05.2025 14:00;0,000;0,000;0,000;0,000
09.05.2025 14:00;09.05.2025 14:15;0,000;0,000;0,000;0,000
09.05.2025 14:15;09.05.2025 14:30;0,000;0,000;0,000;0,000
09.05.2025 14:30;09.05.2025 14:45;0,000;0,000;0,000;0,000
09.05.2025 14:45;09.05.2025 15:00;0,000;0,000;0,000;0,000
09.05.2025 15:00;09.05.2025 15:15;0,000;0,000;0,000;0,000
09.05.2025 15:15;09.05.2025 15:30;0,000;0,000;0,000;0,000
09.05.2025 15:30;09.05.2025 15:45;0,000;0,000;0,000;0,000
09.05.2025 15:45;09.05.2025 16:00;0,000;0,000;0,000;0,000
09.05.2025 16:00;09.05.2025 16:15;0,000;0,000;0,000;0,000
09.05.2025 16:15;09.05.2025 16:30;0,000;0,000;0,000;0,000
09.05.2025 16:30;09.05.2025 16:45;0,000;0,000;0,000;0,000
09.05.2025 16:45;09.05.2025 17:00;0,000;0,000;0,000;0,000
09.05.2025 17:00;09.05.2025 17:15;0,000;0,000;0,000;0,000
09.05.2025 17:15;09.05.2025 17:30;0,000;0,000;0,000;0,000
09.05.2025 17:30;09.05.2025 17:45;0,000;0,000;0,000;0,000
09.05.2025 17:45;09.05.2025 18:00;0,000;0,000;0,000;0,000
09.05.2025 18:00;09.05.2025 18:15;17,750;15,500;14,750;23,250
09.05.2025 18:15;09.05.2025 18:30;17,750;15,500;14,750;23,250
09.05.2025 18:30;09.05.2025 18:45;17,750;15,500;14,750;23,250
09.05.2025 18:45;09.05.2025 19:00;17,750;15,500;14,750;23,250
09.05.2025 19:00;09.05.2025 19:15;52,500;59,500;59,750;52,750
09.05.2025 19:15;09.05.2025 19:30;52,500;59,500;59,750;52,750
09.05.2025 19:30;09.05.2025 19:45;52,500;59,500;59,750;52,750
09.05.2025 19:45;09.05.2025 20:00;52,500;59,500;59,750;52,750
09.05.2025 20:00;09.05.2025 20:15;73,000;71,000;71,000;72,750
09.05.2025 20:15;09.05.2025 20:30;73,000;71,000;71,000;72,750
09.05.2025 20:30;09.05.2025 20:45;73,000;71,000;71,000;72,750
09.05.2025 20:45;09.05.2025 21:00;73,000;71,000;71,000;72,750
09.05.2025 21:00;09.05.2025 21:15;69,000;67,750;67,750;68,750
09.05.2025 21:15;09.05.2025 21:30;69,000;67,750;67,750;68,750
09.05.2025 21:30;09.05.2025 21:45;69,000;67,750;67,750;68,750
09.05.2025 21:45;09.05.2025 22:00;69,000;67,750;67,750;68,750
09.05.2025 22:00;09.05.2025 22:15;63,250;62,750;62,750;63,000
09.05.2025 22:15;09.05.2025 22:30;63,250;62,750;62,750;63,000
09.05.2025 22:30;09.05.2025 22:45;63,250;62,750;62,750;63,000
09.05.2025 22:45;09.05.2025 23:00;63,250;62,750;62,750;63,000
09.05.2025 23:00;09.05.2025 23:15;58,500;58,500;58,500;58,500
09.05.2025 23:15;09.05.2025 23:30;58,500;58,500;58,500;58,500
09.05.2025 23:30;09.05.2025 23:45;58,500;58,500;58,500;58,500
09.05.2025 23:45;10.05.2025 00:00;58,500;58,500;58,500;58,500
10.05.2025 00:00;10.05.2025 00:15;20,750;14,750;49,750;40,500
10.05.2025 00:15;10.05.2025 00:30;20,750;14,750;49,750;40,500
10.05.2025 00:30;10.05.2025 00:45;20,750;14,750;49,750;40,500
10.05.2025 00:45;10.05.2025 01:00;20,750;14,750;49,750;40,500
10.05.2025 01:00;10.05.2025 01:15;30,500;0,000;0,500;1,500
10.05.2025 01:15;10.05.2025 01:30;30,500;0,000;0,500;1,500
10.05.2025 01:30;10.05.2025 01:45;30,500;0,000;0,500;1,500
10.05.2025 01:45;10.05.2025 02:00;30,500;0,000;0,500;1,500
10.05.2025 02:00;10.05.2025 02:15;33,750;0,000;0,000;0,000
10.05.2025 02:15;10.05.2025 02:30;33,750;0,000;0,000;0,000
10.05.2025 02:30;10.05.2025 02:45;33,750;0,000;0,000;0,000
10.05.2025 02:45;10.05.2025 03:00;33,750;0,000;0,000;0,000
10.05.2025 03:00;10.05.2025 03:15;28,250;0,000;0,000;0,000
10.05.2025 03:15;10.05.2025 03:30;28,250;0,000;0,000;0,000
10.05.2025 03:30;10.05.2025 03:45;28,250;0,000;0,000;0,000
10.05.2025 03:45;10.05.2025 04:00;28,250;0,000;0,000;0,000
10.05.2025 04:00;10.05.2025 04:15;42,000;0,000;0,000;0,000
10.05.2025 04:15;10.05.2025 04:30;42,000;0,000;0,000;0,000
10.05.2025 04:30;10.05.2025 04:45;42,000;0,000;0,000;0,000
10.05.2025 04:45;10.05.2025 05:00;42,000;0,000;0,000;0,000
10.05.2025 05:00;10.05.2025 05:15;31,500;0,500;0,000;0,000
10.05.2025 05:15;10.05.2025 05:30;31,500;0,500;0,000;0,000
10.05.2025 05:30;10.05.2025 05:45;31,500;0,500;0,000;0,000
10.05.2025 05:45;10.05.2025 06:00;31,500;0,500;0,000;0,000
10.05.2025 06:00;10.05.2025 06:15;21,250;19,750;0,000;0,000
10.05.2025 06:15;10.05.2025 06:30;21,250;19,750;0,000;0,000
10.05.2025 06:30;10.05.2025 06:45;21,250;19,750;0,000;0,000
10.05.2025 06:45;10.05.2025 07:00;21,250;19,750;0,000;0,000
10.05.2025 07:00;10.05.2025 07:15;14,500;0,000;0,000;34,000
10.05.2025 07:15;10.05.2025 07:30;14,500;0,000;0,000;34,000
10.05.2025 07:30;10.05.2025 07:45;14,500;0,000;0,000;34,000
10.05.2025 07:45;10.05.2025 08:00;14,500;0,000;0,000;34,000
10.05.2025 08:00;10.05.2025 08:15;0,000;0,000;0,000;15,250
10.05.2025 08:15;10.05.2025 08:30;0,000;0,000;0,000;15,250
10.05.2025 08:30;10.05.2025 08:45;0,000;0,000;0,000;15,250
10.05.2025 08:45;10.05.2025 09:00;0,000;0,000;0,000;15,250
10.05.2025 09:00;10.05.2025 09:15;0,000;0,000;0,000;0,000
10.05.2025 09:15;10.05.2025 09:30;0,000;0,000;0,000;0,000
10.05.2025 09:30;10.05.2025 09:45;0,000;0,000;0,000;0,000
10.05.2025 09:45;10.05.2025 10:00;0,000;0,000;0,000;0,000
10.05.2025 10:00;10.05.2025 10:15;0,000;0,000;0,000;0,000
10.05.2025 10:15;10.05.2025 10:30;0,000;0,000;0,000;0,000
